stop_id,stop_code,stop_name,stop_lat,stop_lon
5742,5742,Sheldon Rd @ Westwind D,28.058439,-82.582744
5743,5743,Sheldon Rd @ Shelodn West Dr,28.05603,-82.582747
5744,5744,Sheldon Rd @ S Meadowview  Cr,28.053392,-82.582818
5745,5745,Sheldon Rd @ Gardner Rd,28.051059,-82.582864
5747,5747,Sheldon @ N Hills Co Health Ctr,28.039039,-82.583033
5748,5748,Sheldon Rd @ Redwood Blvd,28.036522,-82.583069
5749,5749,Sheldon Rd @ Meadow Pkwy,28.033244,-82.583145
5750,5750,Dale Mabry Hwy @ Stall Rd F/S,28.061537,-82.503947
5751,5751,Dale Mabry Hwy @ 12000,28.059027,-82.50381
5752,5752,Dale Mabry Hwy @ Colby Rd N/S,28.057028,-82.503974
5754,5754,Dale Mabry Hwy @ 11500,28.053319,-82.504196
5755,5755,Dale Mabry Hwy @ 11210,28.050463,-82.504397
5756,5756,Dale Mabry Hwy @ 11010,28.049259,-82.504475
5757,5757,Dale Mabry Hwy @ 10444,28.046585,-82.504705
5758,5758,Dale Mabry Hwy @ Lake Carroll Way,28.043629,-82.504905
5759,5759,Dale Mabry Hwy @ 10004,28.041513,-82.505016
5760,5760,Sheldon Rd @ Sheldon Chase Dr,28.034765,-82.583127
5761,5761,Sheldon Rd @ Fountain Estates,28.030935,-82.583181
5763,5763,Waters Av @ Northbridge Blvd,28.025792,-82.575421
5764,5764,Waters Av @ Jasmine Apts,28.025732,-82.56548
5765,5765,Waters Av @ Sheldon Rd,28.026107,-82.583943
5766,5766,Sheldon @River Oaks Treatment Plant,28.026706,-82.58284
5767,5767,Sheldon Rd @ Fountain Estates,28.031479,-82.582777
5768,5768,Sheldon Rd @ Country Side Villas,28.033389,-82.58274
5769,5769,Sheldon Rd @ Sheldon Chase Dr,28.033824,-82.58274
5770,5770,Sheldon Rd @ Redwood Blvd,28.036468,-82.582674
5771,5771,Sheldon @ N Hills Co Health Ctr,28.03904,-82.582607
5773,5773,Sheldon Rd @ Gardner Rd,28.050748,-82.582505
5774,5774,Sheldon Rd @ S Meadowview Cr,28.052949,-82.582459
5775,5775,Sheldon Rd @ Sheldon West Dr,28.056671,-82.582394
5776,5776,Sheldon Rd @ Westwind Dr,28.057875,-82.582396
5777,5777,Sheldon Rd @ Fawn Ridge Blvd,28.061877,-82.582362
5778,5778,Palm Av @ Florence St,27.962186,-82.450144
5779,5779,Palm Av @ Florence St,27.962445,-82.449714
5795,5795,Westshore Blvd @ Interbay Blvd,27.86606,-82.52705
5798,5798,Tampa St @ Kennedy Blvd,27.947149,-82.458768
5799,5799,S Florida Av @ Jackson St,27.947363,-82.456754
5802,5802,Us Hwy 301 @ Rivercrest Dr,27.860755,-82.326732
5805,5805,Ruskin Sweetbay Supermarket @ Us 41,27.727604,-82.431776
5809,5809,Ruskin Neighborhood Service Center,27.70568,-82.431687
5816,5816,Us Hwy 41 @ South Bay Family Center,27.726563,-82.43394
5819,5819,Ruskin Community Senior Center,27.710474,-82.427366
5820,5820,6th St Se @ 14th Av Se,27.706142,-82.427144
5829,5829,14th Av Se @ 24th St Se,27.705701,-82.402381
5833,5833,Publix @  Us Hwy 301/Sr 674,27.714133,-82.336514
5834,5834,La Estancia Apts @ Guadalupe,27.724088,-82.315232
5835,5835,North St @ 11th St,27.715816,-82.313312
5853,5853,Brandon Hcc @ Columbus Dr,27.968072,-82.328714
5863,5863,4th Av @ 21St St,27.958002,-82.435604
5864,5864,4th Av @ 21St St,27.958156,-82.435391
5865,5865,Palm River Rd @ 78th St,27.940923,-82.368417
5866,5866,Palm River Rd @ 78th St,27.940678,-82.367071
5870,5870,Tampa St @ Cass St,27.950808,-82.460369
5871,5871,Tampa St @ Zack St,27.949395,-82.459771
5872,5872,Tampa St @ Jackson St,27.94647,-82.458454
5873,5873,Franklin St @ Whiting St,27.944786,-82.456763
5876,5876,Tampa Convention Center,27.941109,-82.455153
5877,5877,S Harbour Island Bl @ Westin  Hotel,27.938401,-82.453998
5878,5878,Knights Run @ Harbour Place Dr,27.937658,-82.451346
5879,5879,Beneficial Dr @ Knights Run Av,27.938356,-82.449878
5880,5880,Harbour Place Dr @ Knights Run Av,27.938047,-82.45253
5881,5881,S Harbor Island Bl @ Westin Hotel,27.938989,-82.454029
5884,5884,N Florida Av @ Madison St,27.949142,-82.457513
5885,5885,N Florida Av @ Polk St,27.950736,-82.458172
5887,5887,Fletcher Av @ Livingston Av West,28.06913,-82.430708
5890,5890,56th St @ Fletcher Av,28.068128,-82.393833
5891,5891,56th St @ 131St Av,28.066159,-82.393819
5894,5894,56th St @ 131St Av,28.066183,-82.393516
5930,5930,Falkenburg Rd @ Broadway Av,27.973158,-82.335204
5931,5931,Falkenburg Rd @ Reeves Rd,27.970432,-82.335258
5932,5932,Falkenburg Rd @ Windhorst Rd,27.962978,-82.335348
5933,5933,Falkenburg Rd @ Fisher Rd,27.959247,-82.335281
5934,5934,Falkenburg Rd @ Cedar Run,27.955981,-82.335216
5935,5935,Woodberry Rd @ Falkenburg Rd,27.952072,-82.334207
5936,5936,Woodberrry Rd @ Hobbs St,27.952104,-82.329813
5937,5937,Grand Regency Blvd @ Tealwood Dr,27.951483,-82.325511
5938,5938,Grand Regency Bl @ Atlantic Bus Pk,27.94863,-82.325606
5939,5939,Grand Regency Bl @ Lake Kathy Rd,27.94738,-82.325415
5940,5940,Grand Regency Blvd @ Vildibill Dr,27.942127,-82.325554
5941,5941,Sr 60 @ Knights Av,27.937563,-82.289989
5942,5942,Moon Av @  Sr Hwy 60,27.937241,-82.288503
5943,5943,Moon Av @ Oakfield Dr (Hosp),27.934137,-82.288507
5945,5945,Town Center Blvd @ Providence Rd,27.925995,-82.317195
5946,5946,Town Center Blvd @ Providence Rd,27.925769,-82.317458
5947,5947,Grand Regency Blvd @ Vildibill Dr,27.943089,-82.325342
5948,5948,Grand Regency Blvd @ Lake Kathy St,27.947108,-82.325244
5950,5950,Grand Regency Blvd @ Pineberry St,27.951148,-82.325309
5951,5951,Woodberry Rd @ Hobbs St,27.952268,-82.330441
5952,5952,Woodberry Rd @ Falkenburg Rd,27.952235,-82.334693
5953,5953,Falkenburg Rd @ Cedar Run,27.955772,-82.335027
5954,5954,Falkenburg Rd @ Fisher Av,27.95827,-82.335043
5955,5955,Falkenburg Rd @ Windhorst Rd,27.963249,-82.335081
5956,5956,Falkenburg Rd @ Columbus Dr,27.966588,-82.335072
5957,5957,Falkengurg Rd @ Leroy Av,27.969653,-82.334996
5958,5958,Falkenburg Rd @ Broadway Av,27.973457,-82.33489
5969,5969,4th Av @ 16th St,27.958038,-82.441801
5970,5970,4th Av @ 18th St,27.958029,-82.43928
5971,5971,Adamo Dr @ 22nd St,27.955683,-82.43363
5972,5972,Adamo Dr @ 26th St,27.95572,-82.430864
5973,5973,Adamo Dr @ 34th St,27.954305,-82.421673
5974,5974,Adamo Dr @ 39th St,27.954947,-82.414858
5975,5975,Adamo Dr @ 42nd St,27.953742,-82.412439
5976,5976,Adamo Dr @ 45th St,27.951956,-82.408207
5977,5977,Adamo Dr @ 52nd St,27.951898,-82.396372
5978,5978,Adamo Dr @ 57th St,27.951945,-82.390185
5979,5979,Adamo Dr @ Maydell Dr,27.951929,-82.385599
5980,5980,Adamo  Dr @ 68th St,27.95198,-82.379808
5981,5981,Adamo Dr @ Orient Rd,27.952023,-82.375161
5982,5982,78th St @ Adamo Dr,27.95126,-82.369113
5984,5984,78th St @ Southside Lane,27.94263,-82.369016
5985,5985,Palm River Rd @ 82nd St,27.940659,-82.365603
5987,5987,Us Hwy 301 @  Florida Palm Dr,27.944101,-82.353452
5988,5988,Us Hwy 301 @ Adamo Dr,27.948874,-82.353923
5990,5990,Us Hwy 301 @ Adamo Dr,27.948186,-82.354268
5991,5991,Us Hwy 301 @ Florida Palm,27.944146,-82.353847
5993,5993,Palm River Rd @ 82nd St,27.94082,-82.363295
5994,5994,78th St @ Southside Lane,27.94299,-82.368913
5997,5997,Adamo Dr @ Orient Rd,27.95233,-82.37597
5998,5998,Adamo Dr @ 68th St,27.9523,-82.38075
5999,5999,Adamo Dr @ Maydell Dr,27.952288,-82.385952
6000,6000,Adamo Dr @ 57th St,27.952245,-82.389798
6001,6001,Adamo Dr @ 45th St,27.952237,-82.407458
6002,6002,Adamo Dr @ 42nd St,27.95404,-82.41226
6003,6003,Adamo Dr @ 39th St,27.955618,-82.416691
6004,6004,Adamo Dr @ 34th St,27.954582,-82.42381
6005,6005,Adamo Dr @ 26th St,27.955845,-82.430415
6006,6006,Adamo Dr @ 22nd St,27.955846,-82.433701
6007,6007,4th Av @ 19th St,27.958157,-82.437837
6008,6008,4th Av @ 18th St,27.95816,-82.43914
6009,6009,4th Av @ 16th St,27.95821,-82.441608
6010,6010,4th Av @ Republica De Cuba,27.95817,-82.444103
6043,6043,Oakfield Dr @ Noland St,27.933126,-82.290786
6045,6045,Oakfield Dr @ Buckingham Place,27.934278,-82.296156
6047,6047,Oakfield Dr @ Pauls Dr,27.934125,-82.301895
6048,6048,Oakfield Dr @ Hilltop Rd,27.934119,-82.306012
6049,6049,Oakfield Dr @ Morrison Rd,27.934346,-82.309389
6051,6051,56th St @ Commerce Park Blvd,27.986658,-82.395291
6053,6053,Sr 60 @ Kings Av,27.937467,-82.292317
6081,6081,Hanna Av @ Hesperides St,28.003771,-82.519312
6104,6104,Town N Country Bl @ Hillsborough Av,27.997221,-82.56881
6105,6105,Town N Country Library,27.999125,-82.566433
6107,6107,Town N Country Bl @ Hillsborough Av,27.997791,-82.568926
6135,6135,Hesperides St @ Comanche Av,27.998039,-82.51945
6136,6136,Hesperides St @ Henry St,28.000239,-82.519349
6138,6138,Hesperides St @ Hanna Av,28.003592,-82.519427
6139,6139,Hanna Av @ Manhattan Av,28.003619,-82.51764
6140,6140,Manhattan Av @  North St,28.005294,-82.517277
6141,6141,Manhattan Av @ Lambright St,28.006957,-82.517345
6142,6142,Manhattan Av @ Minnehaha St,28.008864,-82.517326
6143,6143,Manhattan Av @ Sligh Av,28.010311,-82.517231
6164,6164,Redbraes Dr @ Shandwick Ct,28.025579,-82.58605
6165,6165,Woodlake Blvd @ Reisling Pl,28.02478,-82.586997
6166,6166,Woodlake Blvd @ Somerford Pl,28.024187,-82.590516
6167,6167,Attenbury Dr @ Featherhall Pl,28.024277,-82.592282
6168,6168,Pacers Ferry Dr @ Timberlane Dr,28.022842,-82.594263
6169,6169,Timberlane Dr @ Enchanted Oaks Ct,28.02001,-82.596451
6170,6170,Timberlane Dr @ Wheatley Hills Ct,28.01765,-82.596351
6171,6171,Timberlane Dr @ Westgate Dr,28.015485,-82.596378
6172,6172,Westgate Dr @ Fox Park Dr (Com Pk),28.015357,-82.597502
6174,6174,Timberlane West Dr @ Sunburst Ct,28.014313,-82.598757
6175,6175,Timberlane West Dr @ Memorial Hwy,28.011989,-82.599899
6179,6179,Memorial Hwy @ Little River Dr,28.006336,-82.591954
6180,6180,Memorial Hwy @ Kings Point Dr,28.00487,-82.590352
6181,6181,Memorial Hwy @ Middlesex Dr,28.003353,-82.588804
6183,6183,Mohr Rd @  Bryce Ln,28.002516,-82.583984
6194,6194,Powhatan Av @ Town N Country Blvd,28.000028,-82.568633
6242,6242,Linebaugh Av @ Sheldon Rd,28.044645,-82.583572
6244,6244,Mccormick Dr @ 13801,28.060192,-82.645881
6246,6246,Tri-County Business Park,28.064246,-82.644199
6248,6248,Race Track Rd @ McCormick Dr,28.059179,-82.645945
6254,6254,Anderson Rd @ 8110,28.022266,-82.535561
6255,6255,Anderson Rd @ Tampa West Blvd,28.019932,-82.534458
6257,6257,Anderson Rd @ Crenshaw St,28.016068,-82.533894
6258,6258,Anderson Rd @ Pioneer Park Blvd,28.013818,-82.533412
6263,6263,Gunn Hwy @Plantation/Sugarmill Dr W,28.052839,-82.524964
6264,6264,50th St @ 122nd Av,28.057385,-82.401752
6497,6497,University Area Transit Center,28.066419,-82.429872
6499,6499,27th St @ Uatc,28.066139,-82.429482
6506,6506,Linebaugh Av @ Henderson Av,28.040285,-82.548718
6519,6519,78th St @ Temple Terrace Hwy,28.032177,-82.368909
6528,6528,Uatc Express Stop,28.066854,-82.429486
6530,6530,Linebaugh Av @ Anderson Rd,28.040526,-82.543245
6533,6533,Linebaugh Av @ Countryway Blvd,28.05594,-82.6265
6545,6545,Linebaugh Av @ Countryway Blvd,28.05522,-82.622825
6548,6548,Linebaugh Av @ Anderson Rd,28.040119,-82.542616
6575,6575,Nebraska Av @ 138th Av,28.073125,-82.451097
6576,6576,Skipper Rd @ 1250 Skipper Rd,28.080354,-82.446185
6577,6577,Skipper Rd @ Skipper,28.080526,-82.443234
6578,6578,Bearss Av @ Gregory Dr,28.080511,-82.438237
6580,6580,Bearss Av @ 18th St,28.080529,-82.440206
6581,6581,Skipper Rd @ Skipper,28.080711,-82.443246
6582,6582,Skipper Rd @ 1250 Skipper Rd,28.080479,-82.446228
6583,6583,Skipper Rd @ Nebraska Av,28.080468,-82.450491
6584,6584,Nebraska Av @ 142nd Av,28.076379,-82.451366
6585,6585,Nebraska Av @ 140th Av,28.074662,-82.451303
6586,6586,Nebraska Av @ 138th Av,28.073065,-82.451291
6587,6587,Mulberry Dr @ Ogontz,28.021787,-82.436683
6589,6589,Sitka St @ 18th St,28.021267,-82.439098
6590,6590,Sitka St @ 17th St,28.021286,-82.440703
6591,6591,17th St @ Juneau St,28.023851,-82.440708
6592,6592,17th St @ Waters Av,28.025219,-82.440688
6593,6593,Waters Av @ Arden Av,28.025254,-82.452686
6594,6594,Waters Av @ Lamar Av,28.02532,-82.455
6597,6597,Linebaugh Av @ Central Av,28.039851,-82.456023
6598,6598,Linebaugh Av @ Arden Av,28.039833,-82.453033
6599,6599,Linebaugh Av @ Nebraska Av,28.039843,-82.450651
6600,6600,Linebaugh Av @ Jasmine Av,28.039834,-82.449709
6601,6601,Linebaugh Av @ 12th St,28.039825,-82.447611
6602,6602,Linebaugh Av @ 14th St,28.039807,-82.445351
6603,6603,Linebaugh Av @  15th St,28.039807,-82.44302
6605,6605,Linebaugh Av @ 14th St,28.039942,-82.445214
6606,6606,Linebaugh Av @ Lantana St,28.039947,-82.446717
6607,6607,Linebaugh Av @ Jasmine Av,28.03995,-82.449392
6608,6608,Linebaugh Av @ Nebraska Av,28.039983,-82.450975
6609,6609,Linebaugh Av @ Arden Av,28.039964,-82.4529
6610,6610,Linebaugh Av @ Central Av,28.039979,-82.455826
6611,6611,Linebaugh Av @ Florida Av,28.039995,-82.458239
6613,6613,Waters Av @ Lamar Av,28.025154,-82.454621
6614,6614,Waters Av @ Arden Av,28.0251,-82.453
6615,6615,Waters Av @ 17th St,28.025219,-82.440921
6616,6616,17th St @ Juneau St,28.023987,-82.440881
6617,6617,17th St @ Sitka St,28.021379,-82.440921
6618,6618,Sitka St @ 18th St,28.021144,-82.439604
6620,6620,Mulberry Dr @ Ogontz Av,28.021569,-82.436746
6621,6621,Mulberry Dr @ Rowlett Park Dr,28.022357,-82.435389
6622,6622,Waters Av @ Ashley St,28.025413,-82.461286
6623,6623,Waters Av @ Ola Av,28.025409,-82.463187
6624,6624,Waters Av @ Otis Av,28.02539,-82.46575
6625,6625,Waters Av @ N Boulevard,28.025406,-82.467541
6626,6626,Waters Av @ N Boulevard,28.025306,-82.467949
6627,6627,Waters Av @ Otis Av,28.025308,-82.46605
6628,6628,Waters Av @ Ola Av,28.02531,-82.463487
6629,6629,Waters Av @ Ashley St,28.025302,-82.461965
6643,6643,Livingston Av @ Campus Lodge Apts,28.089888,-82.430701
6645,6645,Magnolia Dr @ Holly Dr,28.066832,-82.420449
6647,6647,Bruce B Downs Blvd @ 138th Av,28.072313,-82.425897
6649,6649,Bearss Av @ Collegean Hall,28.080535,-82.427933
6651,6651,Sinclair Hills Rd @ Livingston Av,28.091559,-82.431349
6661,6661,151St  Av @ Livingston Av,28.0885,-82.430935
6662,6662,Livingston Av @ 149th Av,28.08654,-82.43085
6664,6664,Livingston Av @ Irene St,28.083776,-82.430914
6665,6665,Livingston Av @ Bearss Av,28.08202,-82.430935
6666,6666,Bearss Av @ Reflections Apts,28.080254,-82.429241
6669,6669,Bruce B Downs Blvd @ 138th Av,28.07316,-82.426234
6673,6673,142nd Av @ 19th St,28.07573,-82.438608
6674,6674,19th St @ 139th Av,28.073962,-82.438773
6675,6675,138th Av @ 19th St,28.072942,-82.439056
6676,6676,138th Av @ 1805,28.072944,-82.44028
6677,6677,138th Av @ 15th St,28.072931,-82.442723
6681,6681,138th Av @ 1805,28.072794,-82.440334
6682,6682,138th Av @ 19th St,28.072812,-82.438824
6683,6683,19th St @ 139th Av,28.073654,-82.43859
6684,6684,19th St @ 142nd Av,28.075574,-82.43857
6686,6686,142nd Av @ 22nd St,28.075628,-82.434707
6688,6688,Route 9 @ Yukon Transfer Center,28.029742,-82.456248
6689,6689,Route 9 @ Yukon Transfer Center,28.029293,-82.456244
6763,6763,Westfield Citrus Park,28.066258,-82.5769
6764,6764,Westfield Citrus Park,28.065943,-82.575536
6767,6767,Hillsborough Av @ N Boulevard,27.996308,-82.467876
6768,6768,Hillsborough Av @ McKay Av,27.996062,-82.472677
6769,6769,Hillsborough Av @ Forest Hills Dr,27.996053,-82.47443
6770,6770,Hillsborough Av @ Beacon Av,27.995782,-82.472627
6771,6771,Hillsborough Av @ Lee Place,27.995846,-82.469557
6772,6772,Hillsborough Av @ N Boulevard,27.995946,-82.467704
6773,6773,Macdill Av @ Sea Swallow Av,27.863173,-82.494218
6781,6781,Hillsborough Loop Dr @Brown Pelican,27.8561,-82.488621
6782,6782,Macdill Av @ Sea Swallow Av,27.863001,-82.494036
6783,6783,Webb Rd @ Town & Country Med Plaza,28.0027,-82.575242
6786,6786,Channelside Dr @ Jefferson St,27.943482,-82.452116
6797,6797,Northbridge Blvd @ Woodbrier Ct,28.018792,-82.575561
6798,6798,Northbridge Blvd @ Woodgrove Cr,28.020486,-82.575493
6800,6800,7th Av @ 13th St,27.960166,-82.444788
6801,6801,Causeway Blvd @ Ed Morse Cadillac,27.922917,-82.328141
6809,6809,Woodbridge Blvd @ Webb Rd,28.013214,-82.575269
6820,6820,Gunn @ Mullis City Way (4126Rts),28.042114,-82.511338
6821,6821,Gunn @ Mullis City Way (Tire Plus),28.04211,-82.510906
6832,6832,Zemke Av @ Centcom Av,27.860873,-82.491749
6833,6833,Zemke Av @ Centcom Av,27.860915,-82.49153
6838,6838,N Boulevard @ Frances Av,27.965008,-82.467634
6854,6854,N Boulevard @ Columbus Dr,27.967177,-82.46769
6855,6855,N Boulevard @ Park Av,27.964308,-82.467723
6860,6860,Tampa St @ 7th Av,27.960575,-82.460979
6874,6874,Drew St @ Eddie C Moore Complex,27.968108,-82.717109
6876,6876,Temple Terrace Hwy @ Hamilton Hills,28.03277,-82.361743
6877,6877,56th St @ 127th Av,28.062118,-82.393488
6878,6878,Linebaugh Av @ Montague St,28.045057,-82.598785
6879,6879,Mccormick Dr @ Wright Cr,28.062213,-82.646182
6889,6889,Linebaugh Av @ Montague St,28.044785,-82.598868
6891,6891,Waters Av @ Sheldon Rd,28.02581,-82.582524
6892,6892,56th St @ 127th Av,28.061211,-82.393806
6898,6898,Florida Av @ 111th Av,28.049842,-82.459328
6899,6899,Florida Av @ 115th Av,28.052411,-82.459314
6900,6900,15th St @ 139th Av,28.073907,-82.443011
6901,6901,Fletcher Av @ 23Rd St,28.069131,-82.43255
6902,6902,Fletcher Av @ 23Rd St,28.06928,-82.432315
6903,6903,Fletcher Av @ 22nd St,28.06935,-82.435071
6904,6904,Fletcher Av @ 20th St,28.069272,-82.43634
6905,6905,15th St @ 139th Av,28.073763,-82.442839
6907,6907,Florida Av @ Fletcher Av  F/S,28.068265,-82.459445
6908,6908,Florida Av @ 135th Av,28.071281,-82.45925
6909,6909,Florida Av @ 148th Av,28.083433,-82.459502
6910,6910,Nebraska Av @ Bearss Av,28.086248,-82.45159
6912,6912,Nebraska Av @ 142nd Av,28.076117,-82.451117
6914,6914,Florida Av @ 148th Av,28.082596,-82.459654
6915,6915,Florida Av @ Woodfield Square,28.071144,-82.459456
6916,6916,Florida Av @ 111th Av,28.048091,-82.459491
6917,6917,Florida Av @ 115th Av,28.053017,-82.459495
6918,6918,Florida Av @ Mohawk Av,27.997112,-82.459511
6920,6920,Florida Av @ Bank Of America,28.041806,-82.459591
6923,6923,Bearss Av @ 1913 Pine Lake Plaza,28.08035,-82.436424
6924,6924,Nebraska Av @ Seneca Av,28.045692,-82.451341
6925,6925,Nebraska Av @ Skagway Av,28.031881,-82.451357
6927,6927,Nebraska Av @ Kay St,27.95702,-82.451248
6930,6930,Temple Terrace Hwy @ Hamilton Hill,28.03248,-82.361126
6931,6931,Harney Rd @ Steamboat Ln,28.023258,-82.368845
6934,6934,Nebraska Av @ 10920,28.048807,-82.451332
6935,6935,Nebraska Av @ 93Rd Av,28.03379,-82.451362
6936,6936,Nebraska Av @ 112th Av,28.049714,-82.451095
6937,6937,Nebraska Av @ 114th Av,28.052787,-82.451057
6938,6938,Hwy 60 @ Meadowlark Pl,27.96064,-82.71195
6940,6940,Westshore Blvd @ Fig St,27.947606,-82.524361
6941,6941,Kennedy Blvd @ Gray Ct,27.944644,-82.498594
6942,6942,Gray St @ Westshore Blvd,27.948457,-82.524362
6946,6946,Himes Av @ Colwell Av,28.034157,-82.500663
6947,6947,Himes Av @ Busch Blvd,28.035923,-82.500553
6950,6950,Linebaugh Av @ Dale Mabry Hwy,28.040187,-82.506673
6951,6951,Himes Av @ IVy St,27.969832,-82.501582
6952,6952,Himes Av @ Aileen St,27.968037,-82.501537
6953,6953,Himes Av @ St Joseph St,27.966027,-82.501566
6954,6954,Himes Av @ St Conrad St,27.964147,-82.501472
6955,6955,Sterling Av @ Euclid Av,27.907937,-82.504144
6962,6962,131St Av @ 22nd St,28.065604,-82.435042
6963,6963,Florida Keys Av @ Cypress Stand St,27.852641,-82.486202
6964,6964,Holly Dr @ Pine Dr @ Crosswalk,28.065986,-82.424493
6966,6966,Marion Transit Center,27.95515,-82.458671
6967,6967,Marion Transit Center,27.955343,-82.45832
6968,6968,Marion Transit Center,27.954848,-82.458102
6969,6969,Marion Transit Center,27.954333,-82.458423
6970,6970,International Plaza,27.962767,-82.517985
6981,6981,Dick Greco Plaza,27.941118,-82.45496
6984,6984,Franklin St @ Whiting St,27.944939,-82.456586
6988,6988,Macinnes Place @ Fortune St,27.952329,-82.463184
6990,6990,Magnolia Dr @ Alumni Dr,28.058713,-82.419822
6991,6991,Columbus Dr @ Tech Blvd,27.966641,-82.329693
6992,6992,Columbus Dr @ Tech Blvd,27.966828,-82.329496
7000,7000,Falkenburg Rd @ Columbus Dr,27.965922,-82.335375
7001,7001,Parson Av @ Mason St,27.934921,-82.285691
7006,7006,12th St @ Washington St,27.948668,-82.446623
7007,7007,12th St @ Kennendy Blvd,27.950249,-82.446559
7008,7008,56th St @ Puritan Rd Ns,28.021197,-82.393535
7010,7010,Swann Av @ Edison Av,27.937337,-82.469627
7011,7011,Dale Mabry Hwy @ Elmwood Terrace,27.877728,-82.506577
7012,7012,Dale Mabry Hwy @ Elmwood Terrace,27.877381,-82.506295
7013,7013,Dale Mabry Hwy @ Cam St,27.903806,-82.506003
7014,7014,Morgan St @ Bell St,27.945257,-82.453868
7015,7015,M L King Jr Blvd @ 6605,27.981335,-82.380598
7016,7016,Osborne Av @ 40th St,27.988711,-82.414616
7017,7017,40th St @ Norfork St,28.01156,-82.415004
7018,7018,40th St @ Pine Tree Place,28.016359,-82.414051
7019,7019,40th St @ River Pines Apts,28.017926,-82.414111
7020,7020,40th St @ Bluff Av,28.019656,-82.414039
7021,7021,34th St @ 21St Av,27.96958,-82.422425
7022,7022,17th Av @ 29th St,27.967544,-82.428349
7023,7023,21St St @ 11th Av,27.96344,-82.435558
7024,7024,Palm Av @ Nuccio Pkwy,27.962477,-82.446424
7025,7025,Palm Av @ Nuccio Pkwy,27.962259,-82.447107
7026,7026,Magnolia Dr @ Laurel Dr,28.061612,-82.419617
7027,7027,Leroy Collins Blvd @ Fowler Av,28.054976,-82.413421
7028,7028,56th St @ 11402,28.051325,-82.393849
7029,7029,56th St @ Serena Dr,28.042858,-82.393691
7030,7030,34th St @ Palifox St,27.986847,-82.422527
7031,7031,15th St @ Mohawk Av,27.996711,-82.442845
7032,7032,Waters Av @ Branch Av,28.025361,-82.457824
7034,7034,15th St @ College Park Lane,28.055626,-82.442757
7035,7035,Waters Av @ Branch Av,28.02519,-82.457854
7036,7036,Nuccio Pkwy @ 13th St,27.963415,-82.445814
7037,7037,Rome Av @ Ferris Av,27.982782,-82.476529
7038,7038,N Boulevard @ El Portal Dr,28.032269,-82.467675
7039,7039,Country Club Dr @ Country Club Pl,28.054676,-82.464526
7040,7040,N Boulevard @ Bougainvillea Av,28.043715,-82.467791
7041,7041,Dale Mabry Hwy @ Fair Oaks Av,27.901903,-82.506021
7042,7042,24th St @ 151St Av,28.088881,-82.432306
7043,7043,Nuccio Pkwy @ 13th St,27.963219,-82.445527
7044,7044,M L King Jr Blvd @ Berkley Dr,27.981354,-82.368604
7045,7045,Armenia Av @ 6905,28.011873,-82.484554
7046,7046,Linebaugh Av @ Valle Dr,28.039927,-82.477894
7047,7047,Armenia Av @ Armenia Place,28.03583,-82.48349
7048,7048,Armenia Av @ Hanna Av,28.003479,-82.484451
7049,7049,Armenia Av @ Burke St,28.002232,-82.484454
7050,7050,Armenia Av @ Clifton St,28.000631,-82.484459
7051,7051,M L King Jr Blvd @ Habana Av  Ws,27.981158,-82.489687
7052,7052,N Boulevard @ Braddock St,27.972157,-82.4677
7053,7053,Bearss Av @ Livingston Av,28.080511,-82.430206
7054,7054,Livingston Av @ 148th Av,28.083659,-82.430742
7056,7056,30th St @ Fern St,28.004833,-82.426596
7057,7057,Macdill Av @ Estrella St,27.92846,-82.493542
7058,7058,Macdill Av @ S Adams St,27.869116,-82.494161
7060,7060,Macdill Av @ Paxton Av,27.888086,-82.493809
7061,7061,Waters Av @ Perry Ellis Int'L,28.025343,-82.529314
7062,7062,Waters Av @ Willow Av,28.025232,-82.471493
7070,7070,Dale Mabry Hwy @ Beach St,27.963714,-82.505422
7072,7072,M L King Jr Blvd @ 20th St,27.981278,-82.4377
7073,7073,M L King Jr Blvd @ 39th St,27.98133,-82.41635
7074,7074,M L King Jr Blvd @ Park Oaks Blvd,27.981438,-82.332329
7076,7076,Hillsborough Av @ Orient Rd,27.996357,-82.373551
7077,7077,Dale Mabry Hwy@ Gaither High School,28.101676,-82.502518
7078,7078,Dale Mabry@ 14502 Village French Pz,28.08155,-82.506575
7079,7079,Dale Mabry @ 14306 Landmark Plaza,28.076838,-82.50699
7080,7080,Dale Mabry @13856 Drs Walkin Clinic,28.07084,-82.50664
7081,7081,Dale Mabry @ 13246 Publix Market,28.068828,-82.506039
7084,7084,Causeway Blvd @ Ventura Av,27.92278,-82.34484
7085,7085,Causeway Blvd @ Vemtura Av,27.923113,-82.344372
7086,7086,Tampa St @ Royal St,27.953362,-82.461037
7087,7087,Orient Rd @ King Alfred Dr,27.982571,-82.373234
7088,7088,Broadway Av @ 64th St,27.96642,-82.383606
7089,7089,Broadway Av @ 61St St,27.965766,-82.386095
7091,7091,Broadway Av @ 53Rd St,27.963281,-82.39616
7092,7092,Broadway Av @ 52nd St,27.962754,-82.398297
7093,7093,Columbus Dr @ Taliaferro Av,27.966759,-82.452849
7094,7094,Manhattan Av @ Euclid Av,27.907946,-82.518048
7095,7095,Ingraham St @ Kissimmee St,27.862099,-82.529019
7099,7099,Hillsborough Av @ 44th St,27.996189,-82.408227
7100,7100,Hillsborough Av @ Airport Blvd,27.996125,-82.527318
7101,7101,Winn Dixie Pnr @ Apollo Beach Blvd,27.767959,-82.393938
