Count,GTFS_Stop_ID,Route,Gtfs_Lat,Gtfs_Lon,Osm_Lat,Osm_Lon,Location_Displacement,Tags_not_in_GTFS,Version_History
237,2096,10,27.951901,-82.472792,27.951901,-82.472883,8.954901150448206,operator=Hillsborough Area Regional Transit|name=Cypress St @ Willow Av|gtfs_stop_code=2096|highway=bus_stop|ntd_id=4041|route_ref=10|source=GO_Sync|gtfs_id=2096|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
238,7531,47;53;47,27.716648,-82.33277,27.716639,-82.332841,7.07254776983537,operator=Hillsborough Area Regional Transit|name=South 301 Pnr Sr 674  @ Wal-Mart|gtfs_stop_code=7531|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=47|gtfs_id=7531|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
239,5350,16;34;88,27.996594,-82.577646,27.9965303,-82.5776419,7.070706230217457,operator=Hillsborough Area Regional Transit|name=Hillsborough Av @ 8332|gtfs_stop_code=5350|highway=bus_stop|ntd_id=4041|route_ref=16;34;88|source=GO_Sync|gtfs_id=5350|,version 1 = ktran9(changeset = 5282878)|version 2 = David Hey(changeset = 5528186)|version 3 = ktran9(changeset = 5557830)
240,3179,16;30,28.025501,-82.562186,28.02464,-82.562205,95.43418746938337,operator=Hillsborough Area Regional Transit|name=Hanley Rd @ Waters Av|gtfs_stop_code=3179|highway=bus_stop|ntd_id=4041|route_ref=16;30|source=GO_Sync|gtfs_id=3179|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
241,2088,10,27.951995,-82.4873,27.951995,-82.487209,8.954893396823433,operator=Hillsborough Area Regional Transit|name=Cypress St @ Tampania Av|gtfs_stop_code=2088|highway=bus_stop|ntd_id=4041|route_ref=10|source=GO_Sync|gtfs_id=2088|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
242,5349,16;34;88,27.996629,-82.580417,27.9965811,-82.5804276,5.409682582898674,operator=Hillsborough Area Regional Transit|name=Hillsborough Av @ Ross Plaza|gtfs_stop_code=5349|highway=bus_stop|ntd_id=4041|route_ref=16;34;88|source=GO_Sync|gtfs_id=5349|,version 1 = ktran9(changeset = 5282878)|version 2 = David Hey(changeset = 5519805)|version 3 = ktran9(changeset = 5557830)
243,5348,16;34;88,27.999746,-82.583534,27.9992052,-82.5836033,60.317560255707505,operator=Hillsborough Area Regional Transit|name=Sheldon Rd @ 7-11 Store|gtfs_stop_code=5348|highway=bus_stop|ntd_id=4041|route_ref=16;34;88|source=GO_Sync|gtfs_id=5348|,version 1 = ktran9(changeset = 5282878)|version 2 = David Hey(changeset = 5519805)|version 3 = ktran9(changeset = 5557830)
244,5341,16;34,28.015196,-82.583298,28.0152088,-82.5833878,8.944845517690114,operator=Hillsborough Area Regional Transit|name=Sheldon Rd @ Hamilton Av|gtfs_stop_code=5341|highway=bus_stop|ntd_id=4041|route_ref=16;34|source=GO_Sync|gtfs_id=5341|,version 1 = ktran9(changeset = 5282878)|version 2 = David Hey(changeset = 5399128)|version 3 = ktran9(changeset = 5557830)
245,4254,4;19;36;89;574;4;19;36;89,27.906751,-82.504183,27.906778,-82.504183,2.9920846194441086,operator=Hillsborough Area Regional Transit|name=Britton Plaza|gtfs_stop_code=4254|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=4;19;36;89|gtfs_id=4254|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
246,5338,16;34,28.019991,-82.583282,28.0199758,-82.5833092,3.1611326599621377,operator=Hillsborough Area Regional Transit|name=Sheldon Rd @ Crown Blvd|gtfs_stop_code=5338|highway=bus_stop|ntd_id=4041|route_ref=16;34|source=GO_Sync|gtfs_id=5338|,version 1 = Firefishy(changeset = 7270839)
247,4241,4;6;8;14;19;20;22;23;27;28;30;31;47;50;51;59;61;200;4;8;14;19;20;22;23;27;28;30;31;47;50;51;59;200,27.951651,-82.457858,27.9516641,-82.4578264,3.4317993932944706,operator=Hillsborough Area Regional Transit|name=Marion St @ Cass St|gtfs_stop_code=4241|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=4;8;14;19;20;22;23;27;28;30;31;47;50;51;59;200|gtfs_id=4241|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 7686384)
248,5315,16;34,28.007372,-82.58307,28.005542,-82.583088,202.8075128311017,operator=Hillsborough Area Regional Transit|name=Sheldon Rd @ 6309|gtfs_stop_code=5315|highway=bus_stop|ntd_id=4041|route_ref=16;34|source=GO_Sync|gtfs_id=5315|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
249,5312,16;34,27.998277,-82.583032,27.998305,-82.582978,6.151553959705725,operator=Hillsborough Area Regional Transit|name=Sheldon Rd @ Bay Plaza|gtfs_stop_code=5312|highway=bus_stop|ntd_id=4041|route_ref=16;34|source=GO_Sync|gtfs_id=5312|,version 1 = ktran9(changeset = 5282878)|version 2 = David Hey(changeset = 5410960)|version 3 = ktran9(changeset = 5557830)
250,2040,10,27.952107,-82.479008,27.952094,-82.479026,2.283186549507153,operator=Hillsborough Area Regional Transit|name=Cypress St @ Fremont Av|gtfs_stop_code=2040|highway=bus_stop|ntd_id=4041|route_ref=10|source=GO_Sync|gtfs_id=2040|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
251,4219,6,28.065809,-82.412019,28.065806,-82.4120271,0.8628618887761098,bench=yes|name=Holly Dr @ Palm Dr;Sheltered Bull Runner Bus Stop|gtfs_stop_code=4219|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=6;A;C|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=4219|shade=trees|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 3977215)|version 3 = EdHillsman(changeset = 5126351)|version 4 = EdHillsman(changeset = 5289177)|version 5 = ktran9(changeset = 5547673)|version 6 = ktran9(changeset = 5558153)|version 7 = EdHillsman(changeset = 6735619)
252,4217,6,28.065799,-82.407294,28.065795,-82.4074325,13.622049122786194,bench=no|name=Holly Dr @ Maple Dr;Bull Runner Bus Stop|gtfs_stop_code=4217|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=6;A|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4217|shade=no|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 3935008)|version 3 = EdHillsman(changeset = 5126351)|version 4 = EdHillsman(changeset = 5126351)|version 5 = EdHillsman(changeset = 5294129)|version 6 = ktran9(changeset = 5547673)|version 7 = ktran9(changeset = 5558153)|version 8 = EdHillsman(changeset = 8721503)
253,4213,6,28.065697,-82.407439,28.065666,-82.4075048,7.323994367234556,source=survey|bench=no|name=Holly Dr @ Maple Dr;Bull Runner Bus Stop|gtfs_stop_code=4213|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=6;E|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4213|shade=no|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 3935008)|version 3 = EdHillsman(changeset = 5126351)|version 4 = EdHillsman(changeset = 5126351)|version 5 = EdHillsman(changeset = 5294129)|version 6 = caribarchgirl84(changeset = 5376790)|version 7 = ktran9(changeset = 5547673)|version 8 = ktran9(changeset = 5558153)|version 9 = EdHillsman(changeset = 8721503)
254,2037,10,27.952064,-82.472731,27.95203,-82.472955,22.362508513999085,operator=Hillsborough Area Regional Transit|name=Cypress St @ Willow Av|gtfs_stop_code=2037|highway=bus_stop|ntd_id=4041|route_ref=10|source=GO_Sync|gtfs_id=2037|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
255,3114,5,28.065891,-82.420902,28.0660043,-82.4208696,12.953623118835127,source=survey|bench=yes|name=Holly Dr @ Magnolia Dr|gtfs_stop_code=3114|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=5;D|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3114|watebasket=no|note=Bull Runner stop 313|shade=none|,version 1 = EdHillsman(changeset = 5122221)|version 2 = EdHillsman(changeset = 5238737)|version 3 = EdHillsman(changeset = 5263177)|version 4 = EdHillsman(changeset = 5380292)|version 5 = ktran9(changeset = 5547673)|version 6 = ktran9(changeset = 5558153)|version 7 = EdHillsman(changeset = 6731522)|version 8 = EdHillsman(changeset = 6882190)
256,3113,5;18,28.065757,-82.424618,28.0656649,-82.424733,15.230604729165057,source=survey|bench=yes|name=Holly Dr @ Pine Dr @ Crosswalk|gtfs_stop_code=3113|operator=Hillsborough Area Regional Transit; USF Bull Runner|route_ref=5;18;D|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=3113|watebasket=yes|note=Bull Runner stop 319|shade=roof|,version 1 = EdHillsman(changeset = 5263054)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = ktran9(changeset = 5557830)|version 5 = EdHillsman(changeset = 6735619)|version 6 = EdHillsman(changeset = 6882190)
257,3111,5;18,28.066147,-82.423515,28.0661098,-82.4235501,5.375909224544537,source=survey|bench=yes|name=Holly Dr @ Cypress Dr|gtfs_stop_code=3111|operator=Hillsborough Area Regional Transit|route_ref=5;18;D|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3111|note=Bull Runner stp 316|shade=no|,version 1 = EdHillsman(changeset = 5263054)|version 2 = EdHillsman(changeset = 5263054)|version 3 = ktran9(changeset = 5282592)|version 4 = ktran9(changeset = 5282878)|version 5 = ktran9(changeset = 5557830)|version 6 = EdHillsman(changeset = 6731522)|version 7 = EdHillsman(changeset = 6882190)
258,3110,5;18,28.066119,-82.420828,28.0661368,-82.4209448,11.64986442199271,source=survey|bench=yes|name=Holly Dr @ Magnolia Dr|gtfs_stop_code=3110|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=5;18;B;D|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3110|watebasket=no|shade=trees|,version 1 = EdHillsman(changeset = 5122221)|version 2 = EdHillsman(changeset = 5380292)|version 3 = ktran9(changeset = 5547673)|version 4 = ktran9(changeset = 5558153)|version 5 = EdHillsman(changeset = 6882190)
259,2022,6;39,28.029628,-82.393637,N/A,N/A,N/A,N/A,N/A
260,2021,6;39,28.032734,-82.393636,28.0329931,-82.393637,28.713625402196342,source=GO_Sync|bench=yes|name=56th St @ Busch Blvd|gtfs_stop_code=2021|operator=Hillsborough Area Regional Transit|route_ref=6;39|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=2021|note=features and location confirmed from across street because of construction; did not get close enough to check gtfs tag|shade=roof|,version 1 = ktran9(changeset = 5282878)|version 2 = caribarchgirl84(changeset = 5376938)|version 3 = caribarchgirl84(changeset = 5395316)|version 4 = ktran9(changeset = 5557830)|version 5 = EdHillsman(changeset = 6760162)
261,2020,6;39,28.034437,-82.393635,28.0344979,-82.3936005,7.553580246747443,operator=Hillsborough Area Regional Transit|name=56th St @ Sewaha St|gtfs_stop_code=2020|highway=bus_stop|ntd_id=4041|route_ref=6;39|source=GO_Sync|gtfs_id=2020|,version 1 = ktran9(changeset = 5282878)|version 2 = caribarchgirl84(changeset = 5376910)|version 3 = ktran9(changeset = 5557830)
262,3109,5,28.0578,-82.415793,28.057739,-82.4159423,16.159509813896904,source=survey|bench=yes|name=Alumni Dr @ Leroy Collins@ Eng Bldg;Sheltered Bull Runner Bus Stop|gtfs_stop_code=3109|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=5;A;D|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=3109|shade=roof|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 3150181)|version 3 = EdHillsman(changeset = 3756085)|version 4 = EdHillsman(changeset = 4767761)|version 5 = EdHillsman(changeset = 5122221)|version 6 = EdHillsman(changeset = 5238737)|version 7 = EdHillsman(changeset = 5292138)|version 8 = ktran9(changeset = 5547741)|version 9 = ktran9(changeset = 5558153)|version 10 = EdHillsman(changeset = 6728025)|version 11 = EdHillsman(changeset = 6735619)|version 12 = EdHillsman(changeset = 8721503)
263,3105,5,28.058141,-82.416735,28.0581775,-82.4180747,131.76667396603716,source=survey|name=Alumni Dr @ Laurel Dr;Bull Runner Bus Stop|gtfs_stop_code=3105|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=5;D|ntd_id=4041|highway=bus_stop|gtfs_id=3105|note=Bull Runner ID 205|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 5122221)|version 3 = EdHillsman(changeset = 5238737)|version 4 = EdHillsman(changeset = 5292138)|version 5 = ktran9(changeset = 5547741)|version 6 = ktran9(changeset = 5558153)|version 7 = EdHillsman(changeset = 6679507)|version 8 = EdHillsman(changeset = 8721503)
264,3104,5,28.057316,-82.413653,28.0580609,-82.4160442,249.15047319894012,source=survey|bench=yes|name=Alumni Dr @ Leroy Collins @Eng Bldg;Sheltered Bull Runner Bus Stop|gtfs_stop_code=3104|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=5;D;E|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=3104|shade=roof|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 3150181)|version 3 = EdHillsman(changeset = 3756085)|version 4 = EdHillsman(changeset = 4767761)|version 5 = EdHillsman(changeset = 5099078)|version 6 = EdHillsman(changeset = 5238737)|version 7 = EdHillsman(changeset = 5292138)|version 8 = ktran9(changeset = 5547741)|version 9 = ktran9(changeset = 5558153)|version 10 = EdHillsman(changeset = 6728025)|version 11 = EdHillsman(changeset = 6735619)
265,2019,6,28.03603,-82.393634,N/A,N/A,N/A,N/A,N/A
266,2012,6,28.04782,-82.393851,28.0477293,-82.3938576,10.072318051828681,source=GO_Sync|bench=yes|name=56th St @ Whiteway Dr|gtfs_stop_code=2012|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=2012|shade=no|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = caribarchgirl84(changeset = 5376790)|version 3 = ktran9(changeset = 5557830)|version 4 = EdHillsman(changeset = 6815405)
267,2006,6,28.049894,-82.393464,28.0499426,-82.3934687,5.40565054725445,source=GO_Sync|bench=no|name=56th St @ 113th Av @ City Hall|gtfs_stop_code=2006|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=2006|shade=yes|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6815628)
268,2005,6,28.04753,-82.393466,28.0477103,-82.3934955,20.19029707533466,source=GO_Sync|bench=yes|name=56th St @ Whiteway Dr|gtfs_stop_code=2005|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=2005|shade=no|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6815405)
269,2000,6,28.036392,-82.393319,N/A,N/A,N/A,N/A,N/A
270,4870,10,27.95202,-82.469805,27.952023,-82.469719,8.469391820582747,operator=Hillsborough Area Regional Transit|name=Cypress St @ Edison Av|gtfs_stop_code=4870|highway=bus_stop|ntd_id=4041|route_ref=10|source=GO_Sync|gtfs_id=4870|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = davmoj(changeset = 8273954)
271,1598,5,28.002558,-82.414105,28.002576,-82.414105,1.9947508570188157,operator=Hillsborough Area Regional Transit|name=40th St @ Paris St|gtfs_stop_code=1598|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1598|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
272,1597,5,28.000937,-82.414096,28.001073,-82.414096,15.071447495917749,operator=Hillsborough Area Regional Transit|name=40th St @ Idlewild Av|gtfs_stop_code=1597|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=1597|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
273,3731,14,27.982618,-82.484542,27.982894,-82.484566,30.677086064266785,operator=Hillsborough Area Regional Transit|gtfs_stop_code=3731|name=Armenia Av @ Wishart Blvd|highway=bus_stop|ntd_id=4041|route_ref=14|source=GO_Sync|gtfs_id=3731|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
274,0469,2,28.059963,-82.451019,28.05933,-82.4509728,70.29619750131255,operator=Hillsborough Area Regional Transit|name=Nebraska Av @ 124th Av|gtfs_stop_code=469|highway=bus_stop|ntd_id=4041|route_ref=2|source=GO_Sync|gtfs_id=0469|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6517422)
275,2637,6,28.010823,-82.402026,N/A,N/A,N/A,N/A,N/A
276,1548,7,28.01078,-82.531517,28.01078,-82.531355,15.933036287136593,operator=Hillsborough Area Regional Transit|name=Sligh Av @ Anderson Rd|gtfs_stop_code=1548|highway=bus_stop|ntd_id=4041|route_ref=7|source=GO_Sync|gtfs_id=1548|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
277,1537,41;45,28.010815,-82.472319,N/A,N/A,N/A,N/A,N/A
278,1522,9;41;9;12;41,28.010666,-82.43468,28.010711,-82.433788,87.87174730850704,operator=Hillsborough Area Regional Transit|name=Sligh Av @ 22nd St|gtfs_stop_code=1522|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=9;12;41|gtfs_id=1522|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
279,1515,6;41,28.010768,-82.401621,28.0107619,-82.4015268,9.289396110154732,source=GO_Sync|bench=yes|name=Sligh Av @ 50th St|gtfs_stop_code=1515|surface=yes|operator=Hillsborough Area Regional Transit|route_ref=6;41|ntd_id=4041|shelter=no|highway=bus_stop|bicycle_parking=no|gtfs_id=1515|timetable=no|waste_basket=no|shade=no|source2=survey|lit=no|,version 1 = ktran9(changeset = 5282878)|version 2 = caribarchgirl84(changeset = 5400957)|version 3 = caribarchgirl84(changeset = 5403286)|version 4 = ktran9(changeset = 5557830)
280,7485,7,27.967621,-82.482701,27.967177,-82.482701,49.20360277880105,operator=Hillsborough Area Regional Transit|name=Howard Av @ Kathleen St|gtfs_stop_code=7485|highway=bus_stop|ntd_id=4041|route_ref=7|source=GO_Sync|gtfs_id=7485|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
281,7484,39;59,28.043947,-82.582991,28.040543,-82.582985,377.2321914216827,operator=Hillsborough Area Regional Transit|gtfs_stop_code=7484|name=Sheldon Rd @ Old Linebaugh Av F/S|highway=bus_stop|ntd_id=4041|route_ref=39;59|source=GO_Sync|gtfs_id=7484|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
282,7453,53,27.792809,-82.334878,N/A,N/A,N/A,N/A,N/A
283,7452,53,27.791459,-82.335082,N/A,N/A,N/A,N/A,N/A
284,7434,6,28.069229,-82.414502,28.0693011,-82.4145668,10.218446927460471,source=GO_Sync|bench=yes|name=Fletcher Av @ 42nd St Ws|gtfs_stop_code=7434|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7434|shade=roof|wastebasket=yes|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = EdHillsman(changeset = 5328579)|version 4 = ktran9(changeset = 5557830)|version 5 = EdHillsman(changeset = 6768019)
285,7430,57,28.076111,-82.414026,28.0761779,-82.4139775,8.814311828654628,source=GO_Sync|bench=no|name=N 42nd St @ Winding Moss Trail|gtfs_stop_code=7430|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7430|shade=no|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6768019)|version 4 = EdHillsman(changeset = 6768019)|version 5 = EdHillsman(changeset = 8721503)
286,5259,15,27.962456,-82.372905,N/A,N/A,N/A,N/A,N/A
287,7421,57,28.07831,-82.414113,28.0783957,-82.4140607,10.799312210220531,source=GO_Sync|bench=yes|name=N 42nd St @ Reuter Strasse Cr|gtfs_stop_code=7421|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7421|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6761560)|version 4 = EdHillsman(changeset = 6768019)
288,7407,57,28.078251,-82.414225,28.0782938,-82.414168,7.340711092171728,source=GO_Sync|bench=yes|name=N 42nd St @ Hellenic Dr|gtfs_stop_code=7407|operator=Hillsborough Area Regional Transit;USF Bull Runner;USF Bull Runner|route_ref=57;C|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7407|shade=trees|wastebasket=yes|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6735619)|version 4 = EdHillsman(changeset = 6761560)|version 5 = EdHillsman(changeset = 6768019)
289,7406,57,28.080382,-82.414472,28.0803621,-82.4143262,14.49920269444128,source=GO_Sync|bench=yes|name=Skipper Rd @ 42nd St|gtfs_stop_code=7406|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7406|note=wastebasket looks improvised; not like those at other HART stops|shade=trees|wastebasket=yes|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6761560)
290,4135,12,27.983542,-82.434823,27.983441,-82.434775,12.14806567098886,operator=Hillsborough Area Regional Transit|name=22nd St @ North Bay St|gtfs_stop_code=4135|highway=bus_stop|ntd_id=4041|route_ref=12|source=GO_Sync|gtfs_id=4135|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
291,4126,12,28.053679,-82.43466,28.0535805,-82.4347139,12.134040392650649,source=GO_Sync|bench=yes|name=22nd St @ Fowler Av|gtfs_stop_code=4126|operator=Hillsborough Area Regional Transit|route_ref=12|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4126|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5753338)
292,4122,5;12,27.963001,-82.434652,27.9630572,-82.434665,6.358020825216921,operator=Hillsborough Area Regional Transit|name=22nd St @ 11th Av|gtfs_stop_code=4122|highway=bus_stop|ntd_id=4041|route_ref=5;12|source=GO_Sync|gtfs_id=4122|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6178816)
293,5203,14;30;46,27.947639,-82.45813,27.9477134,-82.4582494,14.354187798964293,operator=Hillsborough Area Regional Transit|name=Kennedy Blvd @ Franklin St|gtfs_stop_code=5203|highway=bus_stop|ntd_id=4041|route_ref=14;30;46|source=GO_Sync|gtfs_id=5203|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 7681190)
294,4107,1,28.077747,-82.434514,28.078199,-82.434524,50.100603196902874,operator=Hillsborough Area Regional Transit|name=22nd St @ Aimee Ct|gtfs_stop_code=4107|highway=bus_stop|ntd_id=4041|route_ref=1|source=GO_Sync|gtfs_id=4107|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
295,6990,5,28.058713,-82.419822,28.059049,-82.4197624,37.69381833602313,operator=Hillsborough Area Regional Transit|gtfs_stop_code=6990|name=Magnolia Dr @ Alumni Dr;Bull Runner Bus Stop|highway=bus_stop|ntd_id=4041|route_ref=5|gtfs_id=6990|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 5122221)|version 3 = EdHillsman(changeset = 5234299)|version 4 = EdHillsman(changeset = 5289177)|version 5 = ktran9(changeset = 5547741)|version 6 = ktran9(changeset = 5558153)|version 7 = EdHillsman(changeset = 6679507)
296,6988,97,27.952393,-82.463113,27.952329,-82.463184,9.955747670546595,operator=Hillsborough Area Regional Transit|name=Macinnes Place @ Fortune St|gtfs_stop_code=6988|highway=bus_stop|ntd_id=4041|route_ref=97|source=GO_Sync|gtfs_id=6988|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
297,6981,96;97,27.94119,-82.454991,27.941118,-82.45496,8.542317186523375,operator=Hillsborough Area Regional Transit|name=Dick Greco Plaza|gtfs_stop_code=6981|highway=bus_stop|ntd_id=4041|route_ref=96;97|source=GO_Sync|gtfs_id=6981|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = davmoj(changeset = 8273954)
298,5887,2;33,28.06913,-82.430708,28.0690994,-82.4306787,4.449152076575088,source=GO_Sync|bench=yes|name=Fletcher Av @ Livingston Av West|gtfs_stop_code=5887|operator=Hillsborough Area Regional Transit|route_ref=2;33|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=5887|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5305458)|version 3 = ktran9(changeset = 5557830)
299,6970,15,27.962767,-82.517985,27.9626808,-82.5180124,9.925750345590675,operator=Hillsborough Area Regional Transit|name=International Plaza|gtfs_stop_code=6970|highway=bus_stop|ntd_id=4041|route_ref=15|source=GO_Sync|gtfs_id=6970|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = Firefishy(changeset = 7242257)
300,6968,1;2;4;5;6;7;8;9;10;12;14;18;19;20;22;23;27;28;30;47;50;51;59;61;96;200;2;8;9;12;19;20;22;23;27;28;47;50;51;59;200,27.954921,-82.458395,27.954848,-82.458102,29.945446474672288,operator=Hillsborough Area Regional Transit|name=Marion Transit Center|gtfs_stop_code=6968|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=2;8;9;12;19;20;22;23;27;28;47;50;51;59;200|gtfs_id=6968|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
301,6964,5;18,28.065986,-82.424493,N/A,N/A,N/A,N/A,N/A
302,4784,8,27.941148,-82.375495,27.9411986,-82.375458,6.686003693386324,operator=Hillsborough Area Regional Transit|name=Palm River Dr @ Coconut Dr|gtfs_stop_code=4784|highway=bus_stop|ntd_id=4041|route_ref=8|source=GO_Sync|gtfs_id=4784|,version 1 = ktran9(changeset = 5282878)|version 2 = David Hey(changeset = 5538214)|version 3 = ktran9(changeset = 5557830)
303,3684,89;574;89,27.952134,-82.536353,27.952102,-82.536407,6.388498324233209,operator=Hillsborough Area Regional Transit|name=Reo St @ Cypress St|gtfs_stop_code=3684|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=89|gtfs_id=3684|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
304,6930,57,28.03248,-82.361126,28.0325139,-82.3611141,3.934817307798715,operator=Hillsborough Area Regional Transit|name=Temple Terrace Hwy @ Hamilton Hill|gtfs_stop_code=6930|highway=bus_stop|ntd_id=4041|route_ref=57|source=GO_Sync|gtfs_id=6930|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 7198910)
305,3643,36,28.104938,-82.496637,N/A,N/A,N/A,N/A,N/A
