stop_id,stop_name,stop_lat,stop_lon
3074,SW 97 AV@SW 94 ST,25.68193,-80.351549
3075,SW 97 AV@SW 92 ST,25.683701,-80.351558
3072,SW 97 AV@SW 99 ST,25.677364,-80.351364
3073,SW 97 AV@SW 97 ST,25.679108,-80.351443
3068,SW 97 AV@SW 112 ST,25.666227,-80.351019
10333,NW 3 AV@NW 10 ST,25.783745,-80.199809
10334,NW 3 AV@NW 10 ST,25.783434,-80.199643
10335,NW 5 AV@NW 17 ST,25.792023,-80.203137
10336,NW 4 CT@NW 19 TE,25.794001,-80.202377
10330,NW 1 AV@NW 5 ST,25.779131,-80.195269
10331,NW 9 ST@NW 2 CT,25.782737,-80.198709
10332,NW 9 ST@NW 2 CT,25.782624,-80.198703
10337,NW 8 ST@NW 6 AV,25.781727,-80.207113
10324,NW 11 ST@NW 11 AVE,25.784245,-80.212749
10328,NW 8 ST@NW 6 AV,25.781456,-80.204426
10329,NW 8 ST@NW 6 AV,25.781625,-80.204444
10327,NW 8 ST RD@NW 11 ST,25.783695,-80.209237
10317,SW 167 AV @SW 88 ST SOUTH FAR,25.683747,-80.462122
10319,NW 17 ST @ 62 AV,25.790649,-80.297069
3936,SW 132 AV@SW 2 ST (N/F),25.765982,-80.408871
3937,SW 132 AV@SW 2 ST (S/F),25.765005,-80.40895
7714,NE 39 ST@NE MIAMI CT,25.81264,-80.194433
3970,SW 137 AV@SW 42 ST,25.725708,-80.415714
10387,NW 75 PL@NW 186 ST N-N,25.94178,-80.32212
10386,NW 75 PL@NW 179 ST N-F,25.93636,-80.32398
10385,NW 75 PL@NW 176 ST N-F,25.93327,-80.32476
10384,NW 75 PL@NW 173 TR N-N,25.92931,-80.32456
10382,NW 173 DR@NW 72 AV W-N,25.92881,-80.3177
3967,SW 137 AV@SW 38 ST,25.732093,-80.415951
10383,NW 173 DR@73 PL W-F,25.92881,-80.3212
3966,SW 137 AV@SW 34 ST,25.735561,-80.41609
10380,NW 173 DR@#6881 W-F,25.93012,-80.31147
3965,SW 137 AV@SW 30 ST,25.739095,-80.416229
10381,NW 173 DR@NW 69 CT W-F,25.92912,-80.31484
3964,SW 137 AV@SW 26 ST,25.74278,-80.416387
3962,SW 137 AV@SW 14 ST,25.753976,-80.416804
3961,SW 137 AV@SW 11 ST,25.756697,-80.416901
3960,SW 137 AV@SW 8 ST,25.760014,-80.417038
