stop_id,stop_name,stop_lat,stop_lon
129_merged_90557,BENEVA RD @ CIRCUS BV,27.341017,-82.497377
789_merged_87418,OSPREY AV @ TULIP DR,27.302287,-82.533662
1235_merged_87192,LOCKWOOD RIDGE RD @ 15TH ST,27.350197,-82.505725
80_merged_90433,BEN FRANKLIN DR @ THOREAU DR,27.314617,-82.579721
259_merged_86988,BENEVA RD @ PINE VALLEY DR,27.311983,-82.497474
3555_merged_88142,OLD BRADENTON RD @ 47TH ST,27.37619,-82.546928
1016_merged_89280,OSPREY AV @ 29TH ST,27.361541,-82.53462
530_merged_89186,OSPREY AV @ 31ST ST,27.363419,-82.534594
2500_merged_89219,GULF OF MEXICO DR @ BUTTONWOOD COVE,27.376416,-82.63318
660_merged_88161,TUTTLE AV @ BOUGAINVILLEA ST,27.307505,-82.513963
1407_merged_88189,CATTLEMEN RD @ CENTER POINTE CR,27.295124,-82.451732
2587_merged_90055,BARCELONA AV @ ARMADA RD,27.101185,-82.457065
574_merged_90613,BAHIA VISTA ST @ GILBERT AV,27.322854,-82.503802
2907_merged_90762,US 41 S @ ALLIGATOR DR,27.056333,-82.411985
3802_merged_89307,GULF OF MEXICO BV @ 3000 BLOCK,27.370477,-82.628901
1285_merged_88869,US 41 N @ 11TH ST,27.346768,-82.546833
551_merged_88847,BEE RIDGE RD @ MCINTOSH RD WS,27.298653,-82.481093
3669_merged_87791,LOCKWOOD RIDGE RD @ MLK,27.36024,-82.505781
1376_merged_86817,HONORE AV @ STRATFIELD DR,27.3638,-82.459139
857_merged_89206,SWIFT RD @ FOREST LN,27.296542,-82.514088
3622_merged_90527,TAMIAMI TRL @ BENEVA RD,27.233126,-82.497286
4109_merged_88238,US 41 N @ WHITFIELD AVE MANATEE,27.409503,-82.570729
3886_merged_88400,DEARBORN ST @ BROADWAY RD,26.962167,-82.350904
2940_merged_89800,US 41 BY @ VIA VENETO,27.087794,-82.429967
3900_merged_89430,AIRPORT AVE @ COOPER ST,27.078645,-82.440634
3962_merged_88260,GULF OF MEXICO DR @ CLUB LONGBOAT,27.408744,-82.655455
4074_merged_88249,14TH ST W @ 26TH AVE W MANATEE,27.477256,-82.57539
1248_merged_88014,US 301 @ 12TH ST,27.349581,-82.530415
1215_merged_87446,LOCKWOOD RIDGE RD @ 51ST ST,27.377739,-82.505575
2442_merged_88793,JOHN RINGLING PW @ MORNINGSIDE DR,27.32724,-82.58317
3317_merged_89504,FRUITVILLE RD @ TATUM RD,27.338271,-82.41628
2664_merged_88494,CENTER RD @ PEPPERTREE RD,27.078903,-82.416506
3422_merged_90225,CLARK RD @ LOCKWOOD RIDGE RD,27.269242,-82.505421
2606_merged_87534,BARCELONA AV@ CADIZ RD,27.101138,-82.458405
795_merged_89374,SWIFT RD @ FOREST LN,27.296662,-82.514246
2755_merged_89947,CENTER RD @ PEPPERTREE RD,27.079076,-82.416306
2827_merged_88176,SHAMROCK BV @ LAKESIDE DR,27.074443,-82.397924
2127_merged_88286,17TH ST @ OSPREY AV,27.352175,-82.535755
4124_merged_90033,32ND ST @ ORANGE AVE WESTBOUND,27.363848,-82.538416
2778_merged_87514,US 41 S @ ROCKLEY BV,27.049786,-82.358784
1967_merged_89001,BEE RIDGE RD @ BENEVA RD,27.298671,-82.498399
622_merged_88894,BEACH RD @ BEACH WAY DR,27.267166,-82.551629
2902_merged_90416,SUMTER BV @ HERON CREEK BV,27.055202,-82.214586
161_merged_89095,BENEVA RD @ COUNTRY PLACE BV,27.279707,-82.497567
254_merged_89085,BENEVA RD @ HACIENDA ST,27.325357,-82.497484
3468_merged_88275,MYRTLE & OSPREY,27.367129,-82.534611
3757_merged_89079,INDIANA AV @ CHARLESTON CIR,26.987835,-82.365645
12_merged_89420,RINGLING BV @ EAST AV,27.335586,-82.527916
4048_merged_89875,8TH AVE W @ 5TH ST,27.51516,-82.572912
373_merged_88939,OLD BRADENTON RD @ 38TH ST,27.367835,-82.54692
3329_merged_87062,APEX RD @ TOWER LN,27.328021,-82.443482
4068_merged_90187,14TH ST W @ 9TH AVE W MANATEE,27.492257,-82.575255
1368_merged_88745,LONGWOOD RUN BV @ UNIVERSITY PW,27.38813,-82.478626
1381_merged_89051,HONORE AV @ 17TH ST,27.352528,-82.464063
734_merged_88543,MIDNIGHT PASS RD @ BIG OAK LN,27.258677,-82.538355
1025_merged_87566,ORANGE AV @ 23RD ST,27.357316,-82.538453
1371,HONORE AV @ UNIVERSITY PW,27.387183,-82.463931
889_merged_89958,US S41 @ HIDDEN BAY DR,27.193927,-82.489671
1384_merged_86955,HONORE AV @ FRUITVILLE RD,27.338139,-82.463846
3769_merged_88599,US 41 @ ARLINGTON ST,27.317337,-82.529772
4099_merged_87610,US 41 N @ BAYSHORE GARDEN SHOPPING,27.433404,-82.575515
3339_merged_89259,RINGLING BV @ US 301 ES,27.3356,-82.530469
4180,OLD BRADENTON RD @ 39TH ST,27.368624,-82.546912
50_merged_87085,RINGLING BV @ PINE PL,27.335083,-82.536077
4049_merged_87783,8TH AVE W @ 7TH ST PALMETTO,27.517608,-82.572868
832_merged_87398,US 41 BY @ BIRD BAY DR,27.107697,-82.440452
1262_merged_87897,ASHTON RD @ GANTT AV,27.276501,-82.456338
4144_merged_89716,FRUITVILLE RD @ ARBOR OAKS DR WB,27.337924,-82.480747
3695_merged_86889,BEE RIDGE RD @ MAVERICK AVE,27.298764,-82.461485
937_merged_87255,US 41 @ BUCCANEER DR,27.252105,-82.515205
2130_merged_90209,12TH ST @ GOODRICH AV,27.348699,-82.536432
4092_merged_87603,26TH ST W @ 56TH AVE W MANATEE,27.442594,-82.587705
2010_merged_90403,CENTRAL SAR SQU PKWY @ TARGET,27.2258,-82.491553
54_merged_87081,ORANGE AV @ CROSS ST,27.334108,-82.538628
788_merged_89510,OSPREY AV @ SHORELAND DR,27.304601,-82.533687
1145_merged_86933,OSPREY AV @ MOUND ST,27.328426,-82.533689
4184,MOUND @ PALM AVE,27.328381,-82.539803
3694_merged_86888,BEE RIDGE RD @ HONORE AVE,27.298761,-82.464941
1118_merged_87598,US 41 @ LAS LOMAS DR,27.282673,-82.530647
2801_merged_90618,JACARANDA BV @ COVE POINT DR,27.063203,-82.393902
1295_merged_90709,DESOTO RD @ TRAYLOR AV,27.381679,-82.509725
684_merged_86792,TUTTLE AV @ HAWTHORNE ST,27.318039,-82.514202
2972_merged_89970,SHAMROCK BV @ KATHY CT,27.077739,-82.397114
3612_merged_87949,VAMO RD @ BAY VILLAGE,27.230167,-82.497573
2589_merged_90059,THE ESPLANADE @ BEACH PAVILLION,27.100166,-82.459387
2935_merged_88507,SHAMROCK BV @ POMELO DR,27.073229,-82.414318
707_merged_88332,HIGEL AV @ SHELL RD,27.298978,-82.557876
4019_merged_90658,53RD AVE @ 20TH ST W,27.447704,-82.582011
4115_merged_90172,US 41 N @ AIRPORT HILTON MANATEE,27.393128,-82.561528
3657_merged_89460,E VENICE AV @ CLERMONT RD,27.099476,-82.392856
3796_merged_87245,RINGLING BV @ BAYFRONT DR,27.332913,-82.542687
666_merged_88151,TUTTLE AV @ HAWTHORNE ST,27.317867,-82.513921
2897_merged_87453,PRICE W BV @ HYDER TE,27.074555,-82.230105
185_merged_87823,17TH ST @ TARPON AV,27.352435,-82.506892
1761_merged_86923,BENEVA RD @ 737 BENEVA RD,27.329249,-82.49749
3693_merged_88980,BEE RIDGE RD @ LALANI BLVD,27.298722,-82.467553
3280_merged_87839,BUS 41 @ PINE GROVE DR,27.085482,-82.439296
3344_merged_89332,FRUITVILLE RD @ JACOBS LN,27.338283,-82.412293
2804_merged_88528,JACARANDA BV @ BISHOPWOOD CT,27.068979,-82.389235
975_merged_87810,US 41 @ KAI DR,27.243873,-82.509632
79_merged_87882,JOHN RINGLING BV  @ POLK DR,27.316994,-82.580129
1628_merged_88834,GEN SPAATZ  @ AIRPORT AUDITORIUM LN,27.386188,-82.556349
3260_merged_89632,VENICE AV @ PARK BV N,27.099744,-82.454274
3570_merged_90582,SCHOOL AVE @ BAY ST,27.327723,-82.525851
1034_merged_87574,ORANGE AV @ 12TH ST,27.348797,-82.538557
4030_merged_88927,14TH ST W @ 30TH AVE W,27.473801,-82.57518
3905_merged_89427,AVENIDA DEL CIRCO @ AIRPORT AVE,27.078702,-82.436755
5_merged_88592,FRUITVILLE RD @ CATTLEMEN RD,27.337931,-82.452618
720_merged_90798,STICKNEY POINT RD @ MIDNIGHT PASS R,27.252493,-82.534637
